"user_id","birthdate","gender","married","has_children","home_country","home_city","home_airport","sign_up_date","num_sessions","total_page_clicks","total_flight_discount","total_hotel_discount","total_flights_booked","total_hotels_booked","total_cancellations","total_checked_bags","destination_airport_lat","destination_airport_lon","home_airport_lat","home_airport_lon","seats","rooms","departure_time","return_time","session_start","session_end","trip_id"
"511712","1995-07-20","F","false","false","usa","buffalo","BUF","2023-01-05","8","114","3","3","3","2","0","2","39.998","-76.668","42.94","-78.732","4","3","2023-03-26 07:00:00","2023-04-04 07:00:00","2023-05-24 13:35:00","2023-05-24 13:35:31","511712-bca1e24502cd4a109d38e1e2cf42d1dc"
"511784","1988-07-09","F","false","false","usa","bakersfield","BFL","2023-01-05","9","196","3","1","2","2","1","4","34.785","135.438","35.433","-119.057","4","2","2023-12-05 07:00:00","2023-12-16 07:00:00","2023-06-23 22:20:04","2023-06-23 23:36:48.506738","511784-f881f46533d142d0b61b37c5e201acdd"
"511805","1985-05-21","F","false","false","usa","los angeles","LAX","2023-01-05","9","125","1","0","4","4","0","2","38.852","-77.037","33.942","-118.408","4","4","2023-07-12 09:00:00","2023-07-19 09:00:00","2023-07-04 01:42:00","2023-07-04 01:44:11","511805-b7a0f496d93940a7b64b7eb933a4355c"
"511809","1982-06-08","M","false","false","usa","fort worth","FTW","2023-01-05","8","102","2","0","1","2","0","0","43.862","-79.37","32.82","-97.362","2","3","2023-01-14 13:00:00","2023-01-18 13:00:00","2023-05-02 15:11:00","2023-05-02 15:14:41","511809-afbaecf894b74492af2e0af984a64515"
"511860","1983-10-09","F","false","true","usa","detroit","YIP","2023-01-05","8","139","1","1","3","4","0","2","45.517","-73.417","42.238","-83.53","3","4","2023-05-18 08:00:00","2023-05-19 08:00:00","2023-06-12 13:11:00","2023-06-12 13:12:52","511860-e4042f6442d14642a0531068ee326347"
"511910","2006-05-16","F","false","true","usa","los angeles","LAX","2023-01-05","8","80","2","1","0","1","0","","","","33.942","-118.408","","1","","","2023-06-01 03:22:00","2023-06-01 03:22:16","511910-94dc28daf0a3463884c9608411e81815"
"512078","1993-04-07","F","false","false","usa","santa ana","SNA","2023-01-05","8","110","0","0","2","2","0","2","40.64","-73.779","33.676","-117.868","2","2","2023-05-24 07:00:00","2023-05-26 07:00:00","2023-05-17 14:01:00","2023-05-17 14:03:37","512078-b32abe9cc5b84faf91bab56b882d7ab2"
"512294","1971-03-27","F","true","true","usa","houston","IAH","2023-01-05","8","186","0","0","4","5","0","4","40.64","-73.779","29.98","-95.34","5","6","2023-05-17 16:00:00","2023-05-19 16:00:00","2023-05-12 21:56:00","2023-05-12 22:00:47","512294-92557b197bbc4e0d99aed52bf04a5648"
"512295","1980-04-01","F","false","false","usa","las vegas","LAS","2023-01-05","8","151","1","1","5","4","0","2","45.517","-73.417","36.08","-115.152","6","4","2023-07-09 08:00:00","2023-07-11 08:00:00","2023-07-02 22:17:00","2023-07-02 22:19:22","512295-d2930cde2d074a5e9b4079bb792d958d"
"512529","1983-07-22","F","true","true","usa","miami","TNT","2023-01-05","8","97","3","2","0","0","0","","","","25.862","-80.897","","","","","2023-04-21 15:10:00","2023-04-21 15:10:44",""
"512536","1970-11-15","F","true","true","usa","los angeles","LAX","2023-01-05","8","170","3","0","2","2","0","1","51.114","-114.02","33.942","-118.408","3","3","2023-05-12 09:00:00","2023-05-20 09:00:00","2023-05-03 15:21:00","2023-05-03 15:24:27","512536-deca73e461584e76b92d18a5f37fb35b"
"512655","1980-06-25","F","false","false","usa","nashville","BNA","2023-01-05","9","274","2","1","4","3","0","1","39.998","-77.037","36.124","-86.678","5","4","2023-07-03 14:00:00","2023-07-08 14:00:00","2023-06-23 20:58:00","2023-06-23 21:00:22","512655-844412c05eb64c1085869f6a70e038b0"
"512680","1959-11-03","F","true","true","canada","montreal","YMX","2023-01-05","8","101","2","0","1","1","0","0","51.114","-114.02","45.68","-74.039","1","1","2023-07-10 12:00:00","2023-07-14 12:00:00","2023-07-02 09:46:00","2023-07-02 09:49:27","512680-4aa4b9107a1841dc97dbb304d6b19cda"
"512704","1993-09-02","F","true","true","usa","san antonio","SAT","2023-01-06","8","116","2","1","1","0","0","0","37.619","-122.375","29.534","-98.47","1","","2023-03-08 10:00:00","2023-03-09 10:00:00","2023-03-13 18:31:00","2023-03-13 18:32:16","512704-13d6fa2f638140a5a584917009a93952"
"512791","1990-02-13","F","false","true","usa","atlanta","ATL","2023-01-06","8","102","1","0","3","3","0","3","51.114","-73.779","33.64","-84.427","4","4","2023-03-16 09:00:00","2023-03-17 09:00:00","2023-03-28 19:12:00","2023-03-28 19:12:38","512791-d1b8e7b17e114b1ba9cd48989d69e0c2"
"512887","1984-11-07","M","false","false","usa","san diego","SAN","2023-01-06","8","172","3","0","3","3","0","2","43.173","-73.779","32.733","-117.189","3","3","2023-07-18 07:00:00","2023-07-25 07:00:00","2023-07-08 12:25:00","2023-07-08 12:34:41","512887-a618b23f639d4029a9416cbfd45c3eba"
"512888","1986-09-13","F","true","false","usa","chicago","MDW","2023-01-06","8","85","2","0","2","3","0","1","32.847","-96.852","41.786","-87.752","2","4","2023-01-25 07:00:00","2023-01-28 07:00:00","2023-05-15 19:24:00","2023-05-15 19:25:09","512888-ddfdbc02d89943038cea7e5d78452f49"
"512943","1977-07-26","F","true","true","canada","toronto","YKZ","2023-01-06","8","107","1","0","4","2","0","2","37.362","-80.943","43.862","-79.37","4","2","2023-06-01 14:00:00","2023-06-06 14:00:00","2023-05-25 21:34:00","2023-05-25 21:35:45","512943-e6360c6e9cb945e9b00dba9515d32434"
"513221","1992-11-13","F","false","false","usa","kansas city","MCI","2023-01-06","8","109","2","2","1","1","0","0","36.776","-119.718","39.297","-94.714","2","2","2023-03-05 11:00:00","2023-03-12 11:00:00","2023-04-30 16:15:00","2023-04-30 16:15:35","513221-b085cce0eab84633895c0e7b0392461b"
"513425","1974-06-03","F","true","true","usa","burlington","BTV","2023-01-06","9","87","0","1","0","0","0","","","","44.472","-73.153","","","","","2023-05-29 22:43:00","2023-05-29 22:43:53",""
"513438","1972-10-02","F","true","true","usa","san antonio","RND","2023-01-06","8","122","2","0","1","1","0","1","33.942","-118.408","29.529","-98.279","1","1","2023-01-20 08:00:00","2023-02-02 08:00:00","2023-06-07 09:50:00","2023-06-07 09:51:02","513438-e81ce33233304f3aa4fe49fd5c658d16"
"513441","1988-09-06","F","false","true","usa","madison","MSN","2023-01-06","8","90","2","3","2","1","1","2","19.436","-99.072","43.14","-89.337","4","","2023-10-26 18:00:00","2023-11-07 18:00:00","2023-06-07 11:11:57","2023-06-07 11:29:24.72142","513441-aba2bfd2cc344064a678259839ac5681"
"513582","1975-02-14","F","true","false","usa","los angeles","LAX","2023-01-06","8","134","0","0","3","2","0","2","43.862","-73.779","33.942","-118.408","3","2","2023-05-06 11:00:00","2023-05-11 11:00:00","2023-04-27 14:29:00","2023-04-27 14:31:17","513582-d0169a2d58674a9bbeeabe58577ec1b4"
"513613","1977-02-16","M","false","false","usa","orlando","MCO","2023-01-06","8","100","1","1","2","3","0","0","38.228","-85.664","28.429","-81.316","2","3","2023-02-09 10:00:00","2023-02-14 10:00:00","2023-07-18 15:28:00","2023-07-18 15:29:36","513613-9a5fe41f9dfd4a5baef17fe6e28b8304"
"513742","1992-08-26","F","false","true","usa","louisville","LOU","2023-01-06","8","68","1","0","0","0","0","","","","38.228","-85.664","","","","","2023-07-01 03:09:00","2023-07-01 03:09:39",""
"513844","1987-09-28","M","true","false","usa","oklahoma city","TIK","2023-01-06","8","117","1","1","2","2","0","1","50.056","-95.159","35.415","-97.386","4","3","2023-06-21 16:00:00","2023-06-24 16:00:00","2023-07-16 21:49:00","2023-07-16 21:49:24","513844-fd7c7c3aa89f46d29122a1d7f3e43c8d"
"513856","1987-06-06","M","false","false","canada","london","YXU","2023-01-06","8","109","4","0","1","1","0","1","29.607","-95.159","43.036","-81.154","1","1","2023-05-04 08:00:00","2023-05-13 08:00:00","2023-07-16 05:57:00","2023-07-16 05:57:37","513856-da2505e6f93e4d4e9ecb29c39d0c5aa8"
"513875","1989-07-20","F","true","true","usa","orlando","MCO","2023-01-06","8","314","2","1","4","4","1","3","40.64","-73.779","28.429","-81.316","7","6","2023-10-08 22:00:00","2023-10-21 22:00:00","2023-07-09 06:17:35","2023-07-09 08:17:35","513875-b5d00a76c1244c56af4fd5a29ed76866"
"513964","1974-12-08","F","false","false","usa","colorado springs","COS","2023-01-06","8","110","1","1","5","3","0","2","41.786","-73.779","38.806","-104.7","5","3","2023-04-14 08:00:00","2023-04-16 08:00:00","2023-06-13 22:12:00","2023-06-13 22:12:37","513964-b58b7fa1f85c49c785cc21a6550d5045"
"514002","1985-02-14","F","false","false","usa","los angeles","LAX","2023-01-06","8","265","0","0","5","5","0","2","42.409","-81.688","33.942","-118.408","5","5","2023-07-24 12:00:00","2023-07-27 12:00:00","2023-07-18 20:05:00","2023-07-18 20:09:34","514002-e70997d37dd84b7294f4e56046a4fe55"
"514021","1947-06-01","F","false","false","usa","nashville","BNA","2023-01-06","8","65","0","2","0","2","0","","","","36.124","-86.678","","3","","","2023-06-25 09:57:00","2023-06-25 09:57:23","514021-dc75aec5349043979842cd7e0f020e96"
"514133","1981-11-28","F","true","false","usa","portland","PDX","2023-01-06","8","115","2","0","2","2","0","1","37.362","-106.38","45.589","-122.597","2","3","2023-06-25 07:00:00","2023-07-03 07:00:00","2023-06-16 15:20:00","2023-06-16 15:21:38","514133-f7897070e73142eab65e0cf45252467b"
"514235","1994-02-16","F","false","true","usa","oakland","OAK","2023-01-06","8","70","1","1","1","1","0","0","32.166","-110.883","37.721","-122.221","1","1","2023-01-22 09:00:00","2023-01-26 09:00:00","2023-05-06 17:09:00","2023-05-06 17:09:37","514235-046595438d6d4bfc918d31e958bb1122"
"514315","2001-02-17","F","false","false","canada","winnipeg","YAV","2023-01-06","8","204","1","1","1","1","0","1","29.529","-98.279","50.056","-97.032","1","1","2023-01-18 08:00:00","2023-01-21 08:00:00","2023-06-10 15:10:00","2023-06-10 15:11:06","514315-335cf146c9844c6ba812b5eaf11952b9"
"514318","1971-07-27","F","true","true","usa","seattle","SEA","2023-01-06","8","139","2","1","2","4","0","2","42.364","-71.005","47.449","-122.309","2","4","2023-06-26 07:00:00","2023-06-28 07:00:00","2023-07-02 14:10:00","2023-07-02 14:12:18","514318-db5d1da6137d493dbc4c116bfd2a956d"
"514503","2001-10-04","F","false","false","usa","lubbock","LBB","2023-01-06","8","94","4","0","0","2","0","","","","33.664","-101.823","","4","","","2023-04-20 08:04:00","2023-04-20 08:06:01","514503-17f214e8a45240da9cca900b503532c0"
"514586","1980-06-20","F","false","false","usa","chicago","ORD","2023-01-06","9","179","0","2","3","3","0","2","43.862","-79.37","41.979","-87.904","3","3","2023-07-01 07:00:00","2023-07-04 07:00:00","2023-06-25 18:41:00","2023-06-25 18:43:58","514586-f12080362b694ee1ae51d1a826b6ca6d"
"514589","1976-07-05","F","true","false","usa","los angeles","LAX","2023-01-06","8","113","1","3","1","1","0","1","29.607","-95.159","33.942","-118.408","1","1","2023-04-11 13:00:00","2023-04-15 13:00:00","2023-06-11 18:09:00","2023-06-11 18:09:38","514589-963997963c5d47b28671c52a709a0beb"
"514980","1985-03-28","M","false","false","usa","indianapolis","IND","2023-01-07","8","169","1","4","7","7","0","4","51.114","-79.37","39.717","-86.294","10","10","2023-07-29 13:00:00","2023-08-06 13:00:00","2023-07-16 19:16:00","2023-07-16 19:18:22","514980-f2aca3560f8f43de9844b3afc3c21f40"
"515013","1975-08-17","F","false","false","usa","milwaukee","MKE","2023-01-07","8","98","1","1","2","1","0","1","42.364","-71.005","42.947","-87.896","3","2","2023-02-03 07:00:00","2023-02-05 07:00:00","2023-07-04 10:32:00","2023-07-04 10:32:23","515013-7cc31b4a50fe4723b78f3b674c629a18"
"515051","1977-09-21","F","true","false","canada","calgary","YYC","2023-01-07","9","222","1","1","5","5","0","6","45.323","-75.241","51.114","-114.02","5","5","2023-07-06 07:00:00","2023-07-12 07:00:00","2023-06-29 07:17:00","2023-06-29 07:23:29","515051-cb9ee74b2d91468eabec974d01b7e085"
"515161","1976-02-18","F","true","true","usa","santa ana","SNA","2023-01-07","8","161","1","1","2","3","0","2","41.786","-87.752","33.676","-117.868","2","4","2023-04-16 07:00:00","2023-04-24 07:00:00","2023-05-02 19:56:00","2023-05-02 20:00:55","515161-e9b532cccde648b68da6340a64d36a8f"
"515202","1948-08-06","F","true","false","usa","chicago","MDW","2023-01-07","9","103","1","1","0","1","0","","","","41.786","-87.752","","3","","","2023-06-15 14:31:00","2023-06-15 14:31:17","515202-46a221d60d3c4530b9454010a54619c7"
"515240","1980-03-08","F","true","true","usa","indianapolis","IND","2023-01-07","8","96","1","1","0","1","0","","","","39.717","-86.294","","2","","","2023-05-14 12:21:00","2023-05-14 12:25:30","515240-9bcdccace45e4389835220c484402ddf"
"515330","1975-07-22","F","false","false","usa","houston","IAH","2023-01-07","8","103","0","0","3","3","0","1","49.195","-87.752","29.98","-95.34","4","4","2023-04-30 16:00:00","2023-05-05 16:00:00","2023-06-15 10:34:00","2023-06-15 10:34:40","515330-dc3dc33d074d4100937b6efc5d620b2e"
"515502","1990-09-17","F","false","true","usa","phoenix","PHX","2023-01-07","9","61","2","3","0","1","0","","","","33.434","-112.008","","2","","","2023-07-13 16:04:00","2023-07-13 16:04:59","515502-c8e13e20bb4f4344b6adfb91f2e5e7df"
"515580","1979-04-21","F","false","false","usa","indianapolis","IND","2023-01-07","8","188","2","2","3","4","0","2","33.942","-97.362","39.717","-86.294","3","5","2023-04-24 13:00:00","2023-04-28 13:00:00","2023-06-17 09:22:00","2023-06-17 09:23:41","515580-ee57a77a0ad24b9582af03f1ac0189af"
"515586","1969-07-04","F","false","false","usa","san diego","SAN","2023-01-07","9","133","1","1","5","3","0","3","53.667","-73.779","32.733","-117.189","5","3","2023-04-15 15:00:00","2023-04-18 15:00:00","2023-04-09 09:07:00","2023-04-09 09:12:08","515586-f1f881a39f654b46a6bda5a4fdfe4db9"
"515645","1987-11-09","F","true","false","usa","new york","LGA","2023-01-07","8","96","2","0","2","2","0","2","50.056","-77.037","40.777","-73.872","2","3","2023-04-30 09:00:00","2023-01-23 11:00:00","2023-06-15 16:58:00","2023-06-15 17:00:06","515645-a0933c1804754b2bb7ab1b5ecda75067"
"515666","1984-12-01","F","true","false","usa","columbus","LCK","2023-01-07","8","144","0","3","4","4","0","2","43.862","-79.37","39.814","-82.928","4","4","2023-06-19 12:00:00","2023-06-21 12:00:00","2023-07-17 13:08:00","2023-07-17 13:08:44","515666-b9135a3ec24141b7be9cb8bdbd8d9745"
"515751","1981-07-09","F","true","true","usa","new york","JFK","2023-01-07","8","159","1","0","3","3","0","2","39.998","-82.892","40.64","-73.779","4","4","2023-06-10 08:00:00","2023-06-12 08:00:00","2023-06-01 07:13:00","2023-06-01 07:15:04","515751-f4182aa614f84c03ad9980300777f633"
"515778","1971-10-05","F","true","false","usa","milwaukee","MKE","2023-01-07","8","137","1","2","2","3","0","1","40.64","-73.779","42.947","-87.896","2","3","2023-03-08 09:00:00","2023-03-11 09:00:00","2023-06-28 20:43:00","2023-06-28 20:44:23","515778-7ed08a3996a148a98b5e49ecd7c18a62"
"515831","1991-10-07","F","false","true","usa","indianapolis","IND","2023-01-07","8","145","1","1","2","1","0","1","53.667","-81.688","39.717","-86.294","2","1","2023-06-15 07:00:00","2023-06-18 07:00:00","2023-06-04 19:19:00","2023-06-04 19:22:23","515831-ef155d10199d42a6b4f3521773b09ba0"
"516086","2006-06-02","F","false","true","usa","new york","LGA","2023-01-07","10","91","0","4","0","1","0","","","","40.777","-73.872","","1","","","2023-07-01 16:46:00","2023-07-01 16:48:20","516086-16e92f8fe676435c99490a2cc7efa670"
"516105","1973-09-10","F","true","true","usa","austin","AUS","2023-01-07","8","100","0","1","1","2","0","0","39.717","-86.294","30.194","-97.67","1","2","2023-02-21 14:00:00","2023-02-23 14:00:00","2023-05-07 19:21:00","2023-05-07 19:23:13","516105-bd61ae5d59dd4c9aa73e1c255cd10486"
"516117","1976-11-06","F","false","true","usa","charlotte","CLT","2023-01-07","9","82","2","2","2","2","0","1","41.786","-86.678","35.214","-80.943","3","2","2023-03-10 15:00:00","2023-03-12 15:00:00","2023-05-27 18:09:00","2023-05-27 18:09:39","516117-ba1501c06d58486d9158fe37f4447ea6"
"516152","1987-10-22","F","false","false","usa","madison","MSN","2023-01-07","8","105","1","0","1","1","0","1","33.942","-118.408","43.14","-89.337","1","1","2023-03-25 08:00:00","2023-03-28 08:00:00","2023-03-17 15:23:00","2023-03-17 15:27:19","516152-5f71c80f2ad246e584b99d6245914a81"
"516243","1991-03-08","F","false","true","usa","buffalo","BUF","2023-01-07","8","65","1","1","0","0","0","","","","42.94","-78.732","","","","","2023-07-07 17:38:00","2023-07-07 17:38:55",""
"516283","1999-10-13","M","true","true","usa","phoenix","PHX","2023-01-07","9","299","4","4","3","3","1","17","35.765","140.386","33.434","-112.008","17","9","2023-10-10 18:00:00","2023-10-26 18:00:00","2023-05-03 08:32:16","2023-05-03 10:32:16","516283-ade2a80be70e446092a6882d4858db02"
"516296","1983-09-22","F","false","false","usa","fort worth","FTW","2023-01-07","10","134","3","1","2","2","0","1","39.858","-80.943","32.82","-97.362","2","2","2023-07-25 08:00:00","2023-08-02 08:00:00","2023-07-19 05:06:00","2023-07-19 05:08:22","516296-c29f0924819945269332fa55cb3314f8"
"516543","1973-10-28","M","true","false","usa","madison","MSN","2023-01-07","8","75","0","0","1","1","0","1","30.194","-97.67","43.14","-89.337","2","2","2023-01-20 12:00:00","2023-01-28 12:00:00","2023-07-02 12:03:00","2023-07-02 12:04:30","516543-a3687981fd994eedb3e77db9332b132a"
"516583","1977-11-13","F","false","true","usa","providence","PVD","2023-01-07","8","70","2","2","0","0","0","","","","41.724","-71.428","","","","","2023-07-19 11:53:00","2023-07-19 11:55:18",""
"516765","1997-05-05","F","false","true","usa","los angeles","LAX","2023-01-08","8","107","1","2","0","0","0","","","","33.942","-118.408","","","","","2023-06-12 20:49:00","2023-06-12 20:50:28",""
"517033","2002-09-28","F","false","false","canada","calgary","YYC","2023-01-08","8","143","4","1","0","3","0","","","","51.114","-114.02","","4","","","2023-06-01 08:07:00","2023-06-01 08:13:14","517033-fb0d8b7ff45c40b6ae48e105da2155ed"
"517119","1977-12-13","F","false","true","usa","columbus","CMH","2023-01-08","8","126","2","1","3","4","0","2","45.589","-79.935","39.998","-82.892","3","4","2023-04-13 07:00:00","2023-04-18 07:00:00","2023-05-24 20:44:00","2023-05-24 20:44:29","517119-d3625f15005845aead476327ddc06147"
"517330","1953-11-21","M","true","false","usa","newark","EWR","2023-01-08","8","143","1","0","1","1","0","1","33.942","-118.408","40.692","-74.169","1","1","2023-01-25 07:00:00","2023-02-01 07:00:00","2023-05-08 22:11:00","2023-05-08 22:11:57","517330-b711520375064d159fdeab701e1e44f3"
"517549","1973-01-04","F","false","false","usa","salt lake city","SLC","2023-01-08","9","193","1","0","6","5","0","4","45.517","-73.417","40.788","-111.978","7","6","2023-06-18 16:00:00","2023-06-20 16:00:00","2023-07-20 16:33:00","2023-07-20 16:33:29","517549-f545eb5c5568497b839b737c42220799"
"517819","1990-09-14","F","false","false","canada","vancouver","YVR","2023-01-08","8","124","0","2","1","1","0","2","39.872","-75.241","49.195","-123.182","1","1","2023-02-21 12:00:00","","2023-06-27 20:26:00","2023-06-27 20:27:24","517819-bf5997d758b54f33819633772a69ebab"
"517847","1975-01-16","F","true","false","usa","denver","DEN","2023-01-08","9","204","2","2","3","4","0","2","42.947","-87.752","39.858","-104.667","3","4","2023-07-22 07:00:00","2023-07-24 07:00:00","2023-07-16 21:09:00","2023-07-16 21:12:01","517847-ca254fca20ff4137b2ce427eed0ba89a"
"518015","1983-06-19","F","false","true","usa","austin","AUS","2023-01-08","8","138","2","2","4","4","0","1","42.947","-87.752","30.194","-97.67","4","4","2023-04-04 14:00:00","2023-04-09 14:00:00","2023-07-14 16:56:00","2023-07-14 16:56:48","518015-dd2cabf2de1c455b92ef3cfa0aedc776"
"518044","1970-01-14","F","true","true","usa","cincinnati","LUK","2023-01-08","9","131","0","1","2","3","0","2","40.64","-73.779","39.103","-84.419","2","3","2023-04-16 08:00:00","2023-04-19 08:00:00","2023-07-09 23:30:00","2023-07-09 23:32:06","518044-d4472ef91e1c49a9a6cdaeac2cbbc839"
"518196","1968-01-07","F","true","true","usa","san jose","SJC","2023-01-08","8","99","1","3","2","2","0","2","41.786","-73.779","37.362","-121.929","2","3","2023-02-05 08:00:00","2023-02-05 08:00:00","2023-05-16 17:55:00","2023-05-16 17:55:08","518196-e92fd0bcf52d482dbfd30b19878372dc"
"518281","1970-04-14","F","true","true","canada","montreal","YMX","2023-01-08","8","143","3","0","4","3","0","2","42.947","-87.896","45.68","-74.039","4","3","2023-05-29 12:00:00","2023-03-21 07:00:00","2023-05-21 16:25:00","2023-05-21 16:26:22","518281-5f901761e3e94522ae473a43464759ce"
"518334","1991-08-25","F","true","true","usa","mobile","BFM","2023-01-08","8","105","2","1","1","2","0","1","43.862","-79.37","30.626","-88.068","1","2","2023-02-17 11:00:00","2023-02-20 11:00:00","2023-05-09 14:20:00","2023-05-09 14:20:44","518334-ac0f6b22f1b24236a901b629f598f3e0"
"518480","1979-06-10","F","true","true","usa","lubbock","LBB","2023-01-08","8","135","2","1","3","4","0","4","43.862","-79.37","33.664","-101.823","5","7","2023-03-08 07:00:00","2023-03-13 07:00:00","2023-06-13 18:09:00","2023-06-13 18:10:32","518480-962891cfbe3b4c0c83cefdad4a4ca88c"
"518711","1979-08-27","F","true","false","usa","salt lake city","SLC","2023-01-09","9","184","1","0","1","2","0","1","35.042","-89.977","40.788","-111.978","1","2","2023-02-02 09:00:00","2023-02-04 09:00:00","2023-07-16 10:35:00","2023-07-16 10:45:01","518711-ae8da6e1d9c54e899ed0fc81e8b6a585"
"518743","1989-09-13","F","false","false","usa","washington","DCA","2023-01-09","8","150","1","0","3","3","0","0","39.858","-86.294","38.852","-77.037","4","4","2023-07-23 08:00:00","2023-07-29 08:00:00","2023-07-17 14:14:00","2023-07-17 14:16:06","518743-c8dc68e567dd44dbba862018b431a644"
"518756","1972-01-01","F","false","false","usa","boston","BOS","2023-01-09","8","259","1","1","4","4","1","1","53.667","-89.977","42.364","-71.005","4","4","2023-06-25 07:00:00","2023-06-27 07:00:00","2023-06-20 14:08:15","2023-06-20 15:04:34.701836","518756-fa2a3d313ef2424a95853bf60c2554bb"
"518827","1974-09-07","M","true","true","usa","los angeles","LAX","2023-01-09","8","206","3","1","2","4","0","1","40.64","-73.779","33.942","-118.408","2","4","2023-03-19 07:00:00","2023-03-23 07:00:00","2023-06-06 17:08:00","2023-06-06 17:09:28","518827-fb4a81861afb40aab9e52faf9aa47dc1"
"518866","1969-04-09","F","true","false","usa","los angeles","LAX","2023-01-09","8","116","2","0","3","3","0","0","42.364","-71.005","33.942","-118.408","3","3","2023-03-26 10:00:00","2023-03-28 10:00:00","2023-03-14 12:00:00","2023-03-14 12:02:05","518866-96963b6dd2f14ad98581e7f60578d820"
"519091","1970-02-26","F","true","false","usa","san francisco","SFO","2023-01-09","8","90","4","1","1","2","0","1","39.175","-76.668","37.619","-122.375","2","4","2023-02-23 11:00:00","2023-02-26 11:00:00","2023-05-09 16:22:00","2023-05-09 16:23:02","519091-14dfa5be8a584987a775579b22b99ea9"
"519254","1993-03-07","F","false","false","usa","tucson","TUS","2023-01-09","8","152","0","1","6","7","0","2","42.409","-73.779","32.116","-110.941","7","8","2023-05-25 09:00:00","2023-05-26 09:00:00","2023-06-27 22:57:00","2023-06-27 22:58:35","519254-d48595e1a6a0464fb7fd8c19265dee55"
"519335","1959-11-26","F","true","true","usa","tucson","TUS","2023-01-09","10","108","1","0","0","2","0","","","","32.116","-110.941","","3","","","2023-07-15 10:52:00","2023-07-15 10:52:44","519335-cdcb13371cc94eb0877a38fc357017c8"
"519541","1976-06-23","M","true","false","usa","san francisco","SFO","2023-01-09","8","108","0","1","2","2","0","1","35.042","-89.977","37.619","-122.375","2","2","2023-04-08 15:00:00","2023-04-11 15:00:00","2023-07-09 20:23:00","2023-07-09 20:24:37","519541-a16a9d1f6a2344f391e409f1f6d8f4d3"
"519561","1952-06-07","F","true","false","usa","new york","LGA","2023-01-09","8","50","0","1","0","0","0","","","","40.777","-73.872","","","","","2023-03-29 11:25:00","2023-03-29 11:25:30",""
"519595","1981-11-01","M","false","false","usa","los angeles","LAX","2023-01-09","8","119","2","0","4","3","0","1","51.114","-79.37","33.942","-118.408","4","3","2023-06-24 09:00:00","2023-06-24 09:00:00","2023-07-12 20:53:00","2023-07-12 20:54:38","519595-a029b65ded754d57b8b5fc08281db03a"
"519604","1969-06-22","F","false","false","usa","burlington","BTV","2023-01-09","8","98","1","1","3","3","0","1","46.788","-71.398","44.472","-73.153","3","3","2023-02-28 12:00:00","2023-03-07 12:00:00","2023-05-30 16:30:00","2023-05-30 16:30:46","519604-974a4833734c478aa8213ba8e8fbcae5"
"519706","1961-08-05","F","false","true","canada","victoria","YYJ","2023-01-09","8","93","1","1","0","1","0","","","","48.647","-123.426","","2","","","2023-06-19 12:09:00","2023-06-19 12:10:58","519706-50d67bcddde34136bde3c9bea60e07ad"
"519747","1978-12-10","M","true","false","usa","columbus","LCK","2023-01-09","8","297","2","2","7","7","1","3","53.667","-73.779","39.814","-82.928","8","8","2023-07-12 09:00:00","2023-06-21 07:00:00","2023-07-03 14:29:00","2023-07-03 14:31:11","519747-cb5881c3d7fb488facf208ae4e746578"
"519888","1984-11-10","F","false","false","usa","las vegas","LSV","2023-01-09","8","168","0","3","3","4","0","3","40.64","-73.779","36.236","-115.034","3","4","2023-07-11 08:00:00","2023-07-19 08:00:00","2023-07-04 21:37:00","2023-07-04 21:40:20","519888-f7721da072f24d2b8ec53d23725c75aa"
"519897","2006-02-03","F","false","false","usa","tulsa","TUL","2023-01-09","8","58","2","1","0","0","0","","","","36.198","-95.888","","","","","2023-06-20 15:13:00","2023-06-20 15:13:15",""
"519961","1993-05-25","F","false","false","usa","new york","LGA","2023-01-09","9","149","1","1","3","3","0","2","51.114","-79.37","40.777","-73.872","3","3","2023-06-04 07:00:00","2023-06-06 07:00:00","2023-05-27 15:52:00","2023-05-27 15:55:02","519961-5681d2bd278a4a35ad319eefdf3b3eb1"
"520054","1989-01-04","F","false","true","usa","fort worth","FTW","2023-01-09","8","152","2","1","1","1","0","0","35.393","-97.601","32.82","-97.362","1","1","2023-04-21 07:00:00","2023-04-24 07:00:00","2023-07-14 16:00:00","2023-07-14 16:00:31","520054-44d752282a614be2b7453bc62ffa6eb2"
"520063","1986-09-18","F","false","true","usa","san antonio","SKF","2023-01-09","11","161","0","0","2","2","0","0","40.64","-73.779","29.384","-98.581","2","2","2023-03-06 08:00:00","2023-03-08 08:00:00","2023-06-30 09:52:00","2023-06-30 09:53:50","520063-fe32ab119f74468cbf9df180ce2c18ae"
"520141","1980-12-15","F","false","false","usa","new york","JFK","2023-01-09","8","154","2","0","2","3","0","1","45.517","-73.417","40.64","-73.779","2","3","2023-04-20 14:00:00","2023-04-26 14:00:00","2023-04-12 22:05:00","2023-04-12 22:09:02","520141-de3c71246a1d45878cd20481155c3abe"
"520532","1976-10-07","F","true","false","usa","washington","DCA","2023-01-09","9","178","1","1","4","4","0","3","43.862","-79.37","38.852","-77.037","4","4","2023-06-06 11:00:00","2023-06-10 11:00:00","2023-07-11 21:25:00","2023-07-11 21:25:44","520532-ff24d3a3e74f486a9cf33e0748f85587"
